Starting Queue Size: 1000
Task Time Range: 1 to 100
Time: 1, Queue Size: 990, Servers: 11, Busy Servers: 10, Utilization: 90.9091%, Requests Processed: 0
Time: 6375, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6377, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6379, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6381, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6383, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6385, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6387, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6389, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6391, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 0
Time: 6393, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6395, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6397, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6399, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6401, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6403, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6405, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6407, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 1
Time: 6409, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6411, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6413, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6415, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6417, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6419, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6421, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 2
Time: 6423, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6425, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6427, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6429, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6431, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6433, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6435, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6437, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6439, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6441, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6443, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6445, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6447, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6449, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6451, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6453, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6455, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6457, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1237
Time: 6459, Queue Size: 3, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1237
Time: 6461, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6463, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6465, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6467, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6469, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 2
Time: 6471, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 2
Time: 6473, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6475, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 4
Time: 6477, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6479, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6481, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6483, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6485, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6487, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 4
Time: 6489, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6491, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6493, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6495, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6497, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1237
Time: 6499, Queue Size: 5, Servers: 3, Busy Servers: 2, Utilization: 66.6667%, Requests Processed: 1237
New request added! Current Queue Size: 5
Time: 6501, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6503, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6505, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6507, Queue Size: 4, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6509, Queue Size: 5, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6511, Queue Size: 5, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6513, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6515, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6517, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6519, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6521, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6523, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6525, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6527, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6529, Queue Size: 6, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1237
Time: 6531, Queue Size: 7, Servers: 4, Busy Servers: 3, Utilization: 75%, Requests Processed: 1237
Time: 6533, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6535, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6537, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6539, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6541, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6543, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6545, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
Time: 6547, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1237
New request added! Current Queue Size: 7
Time: 6549, Queue Size: 7, Servers: 4, Busy Servers: 3, Utilization: 75%, Requests Processed: 1238
Time: 6551, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1238
New request added! Current Queue Size: 6
Time: 6553, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1238
Time: 6555, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1238
Time: 6557, Queue Size: 6, Servers: 4, Busy Servers: 3, Utilization: 75%, Requests Processed: 1239
Time: 6559, Queue Size: 5, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6561, Queue Size: 5, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6563, Queue Size: 5, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6565, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6567, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6569, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6571, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6573, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6575, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6577, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6579, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6581, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6583, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6585, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6587, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6589, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6591, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6593, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6595, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6597, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6599, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6601, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6603, Queue Size: 6, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6605, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6607, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6609, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6611, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6613, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6615, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6617, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
New request added! Current Queue Size: 7
Time: 6619, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6621, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6623, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6625, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6627, Queue Size: 7, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6629, Queue Size: 8, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1239
Time: 6631, Queue Size: 9, Servers: 5, Busy Servers: 3, Utilization: 60%, Requests Processed: 1240
Time: 6633, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6635, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6637, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6639, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6641, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6643, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6645, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6647, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6649, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6651, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6653, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6655, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6657, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6659, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1240
Time: 6661, Queue Size: 8, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1241
Time: 6663, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1241
Time: 6665, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1241
Time: 6667, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1241
Time: 6669, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1241
New request added! Current Queue Size: 7
Time: 6671, Queue Size: 7, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1242
Time: 6673, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1242
Time: 6675, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1242
Time: 6677, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1242
Time: 6679, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1242
Time: 6681, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1242
Time: 6683, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1242
Time: 6685, Queue Size: 7, Servers: 5, Busy Servers: 4, Utilization: 80%, Requests Processed: 1243
Time: 6687, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6689, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6691, Queue Size: 6, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6693, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6695, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6697, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6699, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
New request added! Current Queue Size: 7
Time: 6701, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
New request added! Current Queue Size: 7
Time: 6703, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6705, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6707, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
New request added! Current Queue Size: 7
Time: 6709, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
New request added! Current Queue Size: 7
Time: 6711, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6713, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6715, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6717, Queue Size: 7, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6719, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6721, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6723, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
New request added! Current Queue Size: 8
Time: 6725, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
Time: 6727, Queue Size: 8, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1243
